Date;CutFlowers;PotOwn;PotPurchased;Wholesale;FruitsVegs;Commodity;mean_temp;mean_humid;mean_prec_height_mm;total_prec_height_mm;mean_prec_flag;total_prec_flag;mean_sun_dur_min;total_sun_dur_h;public_holiday;school_holiday
10.11.2019;0;0;0;0;0;0;1.5125;92.875;0;0;0.041666667;True;0.611111111;0.244444444;no;no
11.11.2019;147;0;115.1;0;2.5;64.55;3.145833333;79.75;0;0;0.083333333;True;6.722222222;2.688888889;no;no
12.11.2019;126.8;0;23.5;0;2.5;12.99;4.75;79.75;0;0;0.25;True;10;4;no;no
13.11.2019;144.5;0;75.2;0;11.88;19.67;4.945833333;78.25;0;0;0.125;True;3.777777778;1.511111111;no;no
14.11.2019;195.5;0;52.7;0;3.3;51.48;3.808333333;76.75;0;0;0;False;19.16666667;7.666666667;no;no
15.11.2019;200.5;51;93;0;17.8;97.57;6.408333333;76.20833333;0.029166667;0.7;0.166666667;True;2.5;1;no;no
16.11.2019;58;0;0;0;7.6;29.51;3.558333333;89.54166667;0.141666667;3.4;0.25;True;1.722222222;0.688888889;no;no
17.11.2019;0;0;0;0;0;0;4.770833333;89.625;0.004166667;0.1;0.208333333;True;0;0;no;no
18.11.2019;214;1.8;79.6;0;35.67;10.07;5.683333333;74.75;0;0;0.125;True;1.722222222;0.688888889;no;no
19.11.2019;130.5;0;88.1;0;9.6;30;4.95;80.125;0;0;0.291666667;True;0;0;no;no
20.11.2019;242.3;0;26.2;0;1.7;132.74;4.191666667;85.08333333;0;0;0.166666667;True;10;4;no;no
21.11.2019;108.5;0;75.8;0;52.4;251.95;5.433333333;91;0.158333333;3.8;0.333333333;True;0;0;no;no
22.11.2019;364;0;108.75;0;0;230.54;3.379166667;87.625;0;0;0;False;0;0;no;no
23.11.2019;644.4;7;178.1;0;3;1518.45;3.45;83.54166667;0;0;0;False;19.61111111;7.844444444;no;no
24.11.2019;520.1;5.5;310.5;0;0;1663.9;1.991666667;91.95833333;0;0;0;False;3;1.2;no;no
25.11.2019;477.45;5;60;0;0.2;182.23;2.483333333;95.91666667;0;0;0.208333333;True;0;0;no;no
26.11.2019;280.8;20;216.5;0;16.7;256.6;6.120833333;88.83333333;0;0;0.083333333;True;0.888888889;0.355555556;no;no
27.11.2019;391.6;0;172.3;0;5.8;159.24;6.829166667;88.25;0.225;5.4;0.25;True;3.5;1.4;no;no
28.11.2019;436.2;0;109.9;0;20.15;226.2;9.3;78.16666667;0.204166667;4.9;0.708333333;True;0.111111111;0.044444444;no;no
29.11.2019;958.5;0;209;0;5.8;537.8;6.454166667;78.58333333;0.175;4.2;0.541666667;True;1.611111111;0.644444444;no;no
30.11.2019;660.78;0;43;0;18.3;183.88;1.816666667;82.5;0;0;0.083333333;True;12.94444444;5.177777778;no;no
01.12.2019;0;0;0;0;0;0;-0.3875;84.125;0;0;0;False;0;0;no;no
02.12.2019;105.5;0;67.5;0;2.45;94.15;1.804166667;79.41666667;0;0;0.083333333;True;1.888888889;0.755555556;no;no
03.12.2019;240.9;0;349.6;0;21.7;333.1;2.129166667;88.875;0;0;0.375;True;0;0;no;no
04.12.2019;65.9;0;48.5;0;1.89;118.04;-1.0625;91.08333333;0;0;0;False;17.94444444;7.177777778;no;no
05.12.2019;246.5;0;63.6;0;11.51;79.15;-2.066666667;88.75;0;0;0.041666667;True;14;5.6;no;no
06.12.2019;422.1;0;174;0;23.6;172.64;1.316666667;82.29166667;0.166666667;4;0.166666667;True;5.555555556;2.222222222;no;no
07.12.2019;105.5;0;0;0;8.3;72.6;7.058333333;84.29166667;0.108333333;2.6;0.666666667;True;1.388888889;0.555555556;no;no
08.12.2019;0;0;0;0;0;0;8.8625;76.5;0.091666667;2.2;0.416666667;True;0.055555556;0.022222222;no;no
09.12.2019;159;0;119.4;0;15.4;129.44;6.816666667;78.54166667;0.095833333;2.3;0.666666667;True;3.888888889;1.555555556;no;no
10.12.2019;217.5;0;86;0;0;74.9;2.004166667;82;0.008333333;0.2;0.125;True;13.38888889;5.355555556;no;no
11.12.2019;323.5;0;42.65;0;6.35;55.2;0.5375;80.04166667;0.179166667;4.3;0.291666667;True;0;0;no;no
12.12.2019;332.5;0;93.5;0;21.8;165.68;1.15;94.54166667;0.158333333;3.8;0.583333333;True;0;0;no;no
13.12.2019;174.9;0;78.5;0;25.3;33.9;1.9;88.875;0.3125;7.5;0.708333333;True;0.222222222;0.088888889;no;no
14.12.2019;287.5;0;36.9;0;6.2;56.25;5.654166667;76.625;0.25;6;0.666666667;True;3.666666667;1.466666667;no;no
15.12.2019;0;0;0;0;0;0;6.891666667;88.75;0.445833333;10.7;0.708333333;True;0;0;no;no
16.12.2019;146.5;0;75.5;0;25.15;171.14;6.670833333;83.41666667;0.008333333;0.2;0.291666667;True;20.55555556;8.222222222;no;no
17.12.2019;194;0;25.5;0;2.95;117.3;3.070833333;89.625;0;0;0.083333333;True;14.55555556;5.822222222;no;no
18.12.2019;173;0;53.8;0;12.4;106.39;4.904166667;90.91666667;0.008333333;0.2;0.291666667;True;0.944444444;0.377777778;no;no
19.12.2019;348;10;107;0;1.8;55.2;1.954166667;93.625;0;0;0;False;12.22222222;4.888888889;no;no
20.12.2019;490.2;0;141.2;0;28.6;189.94;1.7;94.125;0.0375;0.9;0.291666667;True;7.111111111;2.844444444;no;no
21.12.2019;329.7;0;110.4;0;15.4;23.25;3.491666667;93.79166667;0;0;0;False;1.111111111;0.444444444;no;no
22.12.2019;0;0;0;0;0;0;5.629166667;86.95833333;0.041666667;1;0.625;True;0;0;no;no
23.12.2019;1308.2;5.6;80.3;0;14;196.5;6.441666667;83.16666667;0.020833333;0.5;0.75;True;0.333333333;0.133333333;no;weihnachtsferien
24.12.2019;562;0;83;0;11.89;35.54;5.845833333;86.125;0.233333333;5.6;0.541666667;True;1.444444444;0.577777778;no;weihnachtsferien
25.12.2019;0;0;0;0;0;0;6.233333333;85.125;0.345833333;8.3;0.708333333;True;0.222222222;0.088888889;Erster Weihnachtstag;weihnachtsferien
26.12.2019;0;0;0;0;0;0;3.375;90.41666667;0;0;0.041666667;True;1.888888889;0.755555556;Zweiter Weihnachtstag;weihnachtsferien
27.12.2019;196.5;0;18.5;0;11.31;12.63;2.108333333;86.29166667;0;0;0.125;True;6.222222222;2.488888889;no;weihnachtsferien
28.12.2019;2.5;0;0;0;3;3;-0.466666667;83.20833333;0;0;0;False;1.277777778;0.511111111;no;weihnachtsferien
29.12.2019;0;0;0;0;0;0;-4.045833333;81.75;0;0;0;False;22.5;9;no;weihnachtsferien
30.12.2019;190.8;0;32;0;7.4;39.83;-2.091666667;81.625;0;0;0;False;22.77777778;9.111111111;no;weihnachtsferien
31.12.2019;202;0;22.5;0.5;1.6;27.7;-1.720833333;86.5;0;0;0;False;0.111111111;0.044444444;no;weihnachtsferien
01.01.2020;0;0;0;0;0;0;-4.325;92.79166667;0;0;0.333333333;True;5.944444444;2.377777778;Neujahr;no
02.01.2020;103.4;0;6.5;0;13.98;74.25;-3.6125;93.04166667;0;0;0.125;True;1.055555556;0.422222222;no;no
03.01.2020;146.7;0;27;0;6.55;81;3.608333333;86.08333333;0;0;0.5;True;0.055555556;0.022222222;no;no
04.01.2020;158.2;0;33.5;0;12.7;5.9;4.3875;81.16666667;0.0875;2.1;0.583333333;True;0;0;no;no
05.01.2020;0;0;0;0;0;0;2.454166667;86.29166667;0.004166667;0.1;0.291666667;True;2.888888889;1.155555556;no;no
06.01.2020;0;0;0;0;0;0;0.845833333;84.625;0;0;0;False;23.33333333;9.333333333;Heilige Drei Könige;no
07.01.2020;162.9;0;22.9;0;8.3;26.8;0.795833333;93.95833333;0.020833333;0.5;0.25;True;0;0;no;no
08.01.2020;295.4;4.5;51.5;0;6.61;90.8;2.658333333;94.66666667;0.091666667;2.2;0.458333333;True;0;0;no;no
09.01.2020;131.2;0;29;0;4.2;18.18;7.245833333;90.125;0.020833333;0.5;0.375;True;0;0;no;no
10.01.2020;312.1;15.9;17;0;23.3;275.02;7.629166667;82.16666667;0.058333333;1.4;0.541666667;True;0.388888889;0.155555556;no;no
11.01.2020;140.3;6.2;77;0;36.35;92.54;2.254166667;83.75;0.033333333;0.8;0.125;True;2;0.8;no;no
12.01.2020;0;0;0;0;0;0;-0.1875;86.91666667;0;0;0.125;True;4.444444444;1.777777778;no;no
13.01.2020;234;1.5;56.95;0;26.95;81.87;3.741666667;88.25;0.004166667;0.1;0.375;True;0;0;no;no
14.01.2020;84.5;4;45.4;0;11.2;51.4;5.775;65.04166667;0;0;0;False;7.277777778;2.911111111;no;no
15.01.2020;213.5;3;11.3;0;27.55;27.09;6.616666667;63.66666667;0;0;0;False;21.33333333;8.533333333;no;no
16.01.2020;98.3;3.3;102.4;0;12.09;25.4;6.154166667;76.66666667;0;0;0;False;12.22222222;4.888888889;no;no
17.01.2020;792.9;0;39.9;0;11.9;18.8;1.679166667;87.45833333;0;0;0.166666667;True;12.38888889;4.955555556;no;no
18.01.2020;222.9;0;91.8;0;15.7;57.5;2.883333333;87.70833333;0.004166667;0.1;0.333333333;True;3.611111111;1.444444444;no;no
19.01.2020;0;0;0;0;0;0;1.104166667;91.29166667;0.004166667;0.1;0.166666667;True;0.111111111;0.044444444;no;no
20.01.2020;237;23.5;29.9;0;22;54.8;0.291666667;85.79166667;0;0;0.041666667;True;3.722222222;1.488888889;no;no
21.01.2020;179.3;0;58;0;8.3;34;-3.275;82.625;0;0;0;False;25.22222222;10.08888889;no;no
22.01.2020;115.1;1.5;60;0;2;7.5;-2.325;91.66666667;0;0;0.041666667;True;0;0;no;no
23.01.2020;198.3;0;16;0;13.01;22.59;-0.8;86.83333333;0;0;0;False;0;0;no;no
24.01.2020;230.5;19.9;7;0;12.7;30.18;-2.104166667;91.04166667;0;0;0.125;True;0;0;no;no
25.01.2020;97.5;0;2.5;0;21.8;87;-2.116666667;91.66666667;0;0;0;False;0;0;no;no
26.01.2020;0;0;0;0;0;0;0.6625;94.58333333;0;0;0.041666667;True;1.111111111;0.444444444;no;no
27.01.2020;134.8;1.5;36.9;0;17.65;20;4.0375;87.375;0.0625;1.5;0.458333333;True;3.277777778;1.311111111;no;no
28.01.2020;45.6;20;0;0;15.8;65.05;4.216666667;83.79166667;0.341666667;8.2;0.666666667;True;2.666666667;1.066666667;no;no
29.01.2020;134.3;2;12.5;0;9.35;39.5;2.291666667;82.04166667;0.0875;2.1;0.375;True;3.166666667;1.266666667;no;no
30.01.2020;354.3;0;3.75;0;9.35;23.19;5.483333333;77.04166667;0.008333333;0.2;0.208333333;True;4.777777778;1.911111111;no;no
31.01.2020;153.2;0;66.99;0;14.55;136.05;11.675;80.29166667;0.054166667;1.3;0.416666667;True;0.055555556;0.022222222;no;no
01.02.2020;355.75;1;0;0;16.45;56.09;11.20833333;79.25;0.65;15.6;0.458333333;True;0.111111111;0.044444444;no;no
02.02.2020;0;0;0;0;0;0;8.7875;81;0.1125;2.7;0.375;True;0;0;no;no
03.02.2020;263.5;9;98.9;21.6;4.78;74.15;9.279166667;78.20833333;0.216666667;5.2;0.625;True;0;0;no;no
04.02.2020;218.1;2.5;0;124.3;3.3;62.7;4.004166667;83;0.816666667;19.6;0.833333333;True;6.055555556;2.422222222;no;no
05.02.2020;409.6;3;39.5;0;5.45;24.63;2.291666667;67.58333333;0;0;0.083333333;True;18.38888889;7.355555556;no;no
06.02.2020;210;6;18.4;0;8.3;10;-0.483333333;83.79166667;0;0;0;False;1.722222222;0.688888889;no;no
07.02.2020;599.7;0;36.6;531.45;8.9;168.96;-0.333333333;84.5;0;0;0;False;6.888888889;2.755555556;no;no
08.02.2020;466.2;2;15.5;0;25.17;60.4;-0.6875;82.95833333;0;0;0;False;21.27777778;8.511111111;no;no
09.02.2020;0;0;0;0;0;0;6.25;66.70833333;0;0;0.083333333;True;18;7.2;no;no
10.02.2020;169;1.5;12.5;0;9.5;42.24;8.6875;68.41666667;0.704166667;16.9;0.875;True;10.83333333;4.333333333;no;no
11.02.2020;124.7;25.5;27.9;353.4;1.2;73.95;4.491666667;66.5;0.170833333;4.1;0.708333333;True;10.66666667;4.266666667;no;no
12.02.2020;252.6;29.5;0;0;15.95;22.5;2.983333333;74.79166667;0.1;2.4;0.458333333;True;6.222222222;2.488888889;no;no
13.02.2020;646.3;9;0;428.6;4.2;68.14;2.1625;88.125;0.370833333;8.9;0.416666667;True;0;0;no;no
14.02.2020;1444.4;83.7;78.8;0;9.85;98.63;5.4375;86.33333333;0.145833333;3.5;0.666666667;True;0.611111111;0.244444444;Valentinstag;no
15.02.2020;216.3;21.9;2;0;18.42;59.5;5.854166667;79.58333333;0;0;0;False;22.38888889;8.955555556;no;no
16.02.2020;0;0;0;0;0;0;10.42083333;55.625;0.004166667;0.1;0.166666667;True;0.5;0.2;no;no
17.02.2020;208.25;13;0;0;4.84;51.5;8.504166667;80.45833333;0.270833333;6.5;0.541666667;True;0;0;no;no
18.02.2020;142.5;31.1;15.5;204.9;27.85;51.79;6.625;66.70833333;0;0;0.333333333;True;4.166666667;1.666666667;no;no
19.02.2020;203.1;20.1;1;0;4.3;66.35;4.766666667;70.45833333;0.05;1.2;0.5;True;5.5;2.2;no;no
20.02.2020;300.8;3;8;0;22;42.69;4.970833333;76.125;0.008333333;0.2;0.416666667;True;0;0;no;no
21.02.2020;335.8;118.15;25.4;885.8;8.52;96.4;5.7125;63.875;0.095833333;2.3;0.291666667;True;14.05555556;5.622222222;no;no
22.02.2020;329.5;36.2;29.3;0;24.7;64.9;7.554166667;57.5;0;0;0.083333333;True;15.5;6.2;no;no
23.02.2020;0;0;0;0;0;0;10.4625;75.16666667;0.0875;2.1;0.708333333;True;0;0;no;no
24.02.2020;268.4;16.8;4.5;174.3;4.9;128.15;5.925;79.75;0.083333333;2;0.25;True;0;0;no;winterferien
25.02.2020;185.7;115.7;0;0;5.65;3.29;7.608333333;82.79166667;0.245833333;5.9;0.708333333;True;0;0;no;winterferien
26.02.2020;217.7;53;2.5;0;11.7;60.9;3.529166667;76;0.008333333;0.2;0.708333333;True;1.944444444;0.777777778;no;winterferien
27.02.2020;287.3;43.1;12.1;325.5;28.89;16.75;2.570833333;78.375;0.5125;12.3;0.5;True;0;0;no;winterferien
28.02.2020;542.9;10.8;22.4;0;11.1;129.03;2.445833333;76.375;0;0;0.333333333;True;9.944444444;3.977777778;no;winterferien
29.02.2020;253.9;57.9;9.9;0;4.65;27.9;6.304166667;76.625;0.179166667;4.3;0.458333333;True;8.555555556;3.422222222;no;winterferien
01.03.2020;0;0;0;0;0;0;7.366666667;72.5;0.0375;0.9;0.291666667;True;12.72222222;5.088888889;no;no
02.03.2020;374.8;43.8;20.4;0;4.9;114.36;6.9125;64.54166667;0.004166667;0.1;0.375;True;20.72222222;8.288888889;no;no
03.03.2020;241.2;56.4;0;295.5;25.45;25.59;4.2375;77.83333333;0.095833333;2.3;0.625;True;3.333333333;1.333333333;no;no
04.03.2020;206.1;37.2;4;0;8.25;39.93;1.7;85.5;0;0;0.166666667;True;4.444444444;1.777777778;no;no
05.03.2020;203.2;119;9.9;0;43.19;21.13;3.670833333;82.83333333;0.325;7.8;0.375;True;4.5;1.8;no;no
06.03.2020;607.7;121.5;2.5;443.25;13.5;164.47;5.866666667;81.75;0.045833333;1.1;0.875;True;0;0;no;no
07.03.2020;412.4;202.55;20;0;5.6;141.64;4.308333333;77.83333333;0.0625;1.5;0.375;True;0.222222222;0.088888889;no;no
08.03.2020;0;0;0;0;0;0;4.954166667;73.45833333;0;0;0.125;True;4.222222222;1.688888889;no;no
09.03.2020;313.6;76;21.5;0;18.4;118.4;5.9375;79.875;0.091666667;2.2;0.541666667;True;8;3.2;no;no
10.03.2020;187;20.6;13.5;156.2;3.4;108.7;5.529166667;89.58333333;0.504166667;12.1;0.75;True;0;0;no;no
11.03.2020;239.8;33.9;4;0;6.9;31.7;12.30833333;80.125;0.054166667;1.3;0.916666667;True;0;0;no;no
12.03.2020;344.1;158.9;26.5;0;16.4;55.7;11.2625;68.58333333;0.025;0.6;0.541666667;True;3.111111111;1.244444444;no;no
13.03.2020;437.8;92.7;12.5;381.45;37.55;140.95;6.129166667;62.83333333;0;0;0;False;10.11111111;4.044444444;no;no
14.03.2020;288.7;491.9;0;0;33.75;26.79;3.320833333;78.25;0.004166667;0.1;0.125;True;13.94444444;5.577777778;no;no
15.03.2020;0;0;0;0;0;0;4.354166667;64.625;0;0;0;False;35.27777778;14.11111111;no;no
16.03.2020;194;266.3;1.5;0;22.54;49.25;7.4625;65.79166667;0;0;0.041666667;True;35.22222222;14.08888889;no;no
17.03.2020;187.9;239.4;39.6;0;47.18;121;9.779166667;74.70833333;0;0;0.083333333;True;7.055555556;2.822222222;no;no
18.03.2020;117.2;300.9;0;0;43.3;88.78;8.158333333;78.66666667;0;0;0;False;18.16666667;7.266666667;no;no
19.03.2020;178;266.7;43.6;0;26.9;103.84;10.37916667;74.66666667;0;0;0;False;19.66666667;7.866666667;no;no
20.03.2020;245.8;247.9;0;0;70.43;171.4;8.370833333;80.83333333;0;0;0.166666667;True;2.777777778;1.111111111;no;no
21.03.2020;0;0;0;0;27.55;0;4.966666667;62.04166667;0;0;0.208333333;True;0;0;no;no
22.03.2020;0;0;0;0;0;0;2.554166667;43.29166667;0;0;0;False;37.38888889;14.95555556;no;no
23.03.2020;140.8;0;0;132.6;21.95;0;0.608333333;45.66666667;0;0;0;False;37.5;15;no;no
24.03.2020;334.5;0;0;0;14.5;0;1.25;42.5;0;0;0;False;37.88888889;15.15555556;no;no
25.03.2020;268.5;64.6;0;0;52.3;0;2.308333333;42.20833333;0;0;0;False;38.11111111;15.24444444;no;no
26.03.2020;120.2;0;0;0;37.93;0;5.070833333;48.25;0;0;0;False;19.88888889;7.955555556;no;no
27.03.2020;191.8;39.6;0;0;2.2;0;10.2375;47.58333333;0;0;0;False;37.27777778;14.91111111;no;no
28.03.2020;453.9;145.3;0;0;89.55;0;8.620833333;56.125;0;0;0;False;38.05555556;15.22222222;no;no
29.03.2020;0;0;0;0;0;0;3.683333333;69.33333333;0.008333333;0.2;0.416666667;True;0.444444444;0.177777778;no;no
30.03.2020;228.6;96.2;0;0;15.08;0;1.883333333;45.41666667;0;0;0;False;36.88888889;14.75555556;no;no
31.03.2020;147.6;88.2;0;79.7;17.5;0;1.1375;57.5;0;0;0.083333333;True;20.5;8.2;no;no
01.04.2020;136.2;0;0;0;54.06;0;0.616666667;51.29166667;0;0;0;False;39.72222222;15.88888889;no;no
02.04.2020;194.3;177.25;0;0;26.3;21.98;3.025;49.95833333;0;0;0;False;39.88888889;15.95555556;no;no
03.04.2020;187.6;157.2;0;0;57.6;0;3.783333333;67.75;0;0;0.166666667;True;2.277777778;0.911111111;no;no
04.04.2020;280.5;235.3;0;0;51.4;0;5.741666667;63.125;0;0;0;False;36.27777778;14.51111111;no;no
05.04.2020;0;0;0;0;0;0;9.0625;50.625;0;0;0;False;40.66666667;16.26666667;no;no
06.04.2020;235.8;189.4;0;0;59.3;0;9.741666667;51.29166667;0;0;0;False;40.22222222;16.08888889;no;osterferien
07.04.2020;320.6;360.6;0;0;62;0;12.62083333;51.66666667;0;0;0;False;40.83333333;16.33333333;no;osterferien
08.04.2020;295;485;67.8;0;116.41;0;12.8875;48.70833333;0;0;0;False;41.11111111;16.44444444;no;osterferien
09.04.2020;358.6;538.2;0;0;157.7;0;11.7375;53.20833333;0;0;0;False;35.05555556;14.02222222;no;osterferien
10.04.2020;0;0;0;0;0;0;13.37083333;54.83333333;0;0;0;False;41.22222222;16.48888889;Karfreitag;osterferien
11.04.2020;940.8;276;119.9;0;68.4;0;11.45;51.41666667;0;0;0;False;41.44444444;16.57777778;no;osterferien
12.04.2020;0;0;0;0;0;0;12.78333333;53.625;0;0;0.208333333;True;29.38888889;11.75555556;no;osterferien
13.04.2020;0;0;0;0;0;0;8.516666667;67.375;0.133333333;3.2;0.166666667;True;18.83333333;7.533333333;Ostermontag;osterferien
14.04.2020;124.6;286.3;62.9;0;87.5;0;2.954166667;58.91666667;0;0;0;False;33.88888889;13.55555556;no;osterferien
15.04.2020;350.3;259.2;0;0;22.9;0;5.916666667;60.25;0;0;0;False;37.5;15;no;osterferien
16.04.2020;62;612.8;0;58.5;25.05;11.16;10.98333333;55.04166667;0;0;0;False;41.44444444;16.57777778;no;osterferien
17.04.2020;126.3;589;89.4;0;59.3;28;14.15;55.91666667;0;0;0;False;36.55555556;14.62222222;no;osterferien
18.04.2020;189.3;296.5;127.6;0;48.2;0;13.9875;66.95833333;0.166666667;4;0.333333333;True;14.72222222;5.888888889;no;osterferien
19.04.2020;0;0;0;0;0;0;12.84583333;65.75;0;0;0;False;18.44444444;7.377777778;no;osterferien
20.04.2020;159.8;829.5;87.1;0;23.58;171;12.11666667;35.95833333;0;0;0;False;43.44444444;17.37777778;no;no
21.04.2020;278.85;845.2;67.3;0;46.21;104.74;13.90833333;32.875;0;0;0;False;43.55555556;17.42222222;no;no
22.04.2020;208.9;808.3;71.4;110.7;34.79;85.75;14.9625;32.66666667;0;0;0;False;43.61111111;17.44444444;no;no
23.04.2020;189.4;682.95;30.1;25.8;47.46;112.35;12.01666667;51.29166667;0;0;0;False;43.72222222;17.48888889;no;no
24.04.2020;251.1;583.65;200.3;0;36;242.93;11.35416667;59.79166667;0;0;0;False;33.22222222;13.28888889;no;no
25.04.2020;138.09;633;62.8;0;4.1;292;9.4125;58.95833333;0;0;0;False;43.44444444;17.37777778;no;no
26.04.2020;0;0;0;0;0;0;9.2125;57.41666667;0;0;0;False;44.11111111;17.64444444;no;no
27.04.2020;190;729.65;69.4;467.15;26.96;99.25;11.19166667;60.91666667;0;0;0;False;35.88888889;14.35555556;no;no
28.04.2020;193.5;423.75;18.3;4.2;58.8;177.14;11.63333333;78.33333333;0.0125;0.3;0.25;True;7.055555556;2.822222222;no;no
29.04.2020;254;1162.3;56.4;121.77;9.9;133.04;12.24166667;74.25;0.0125;0.3;0.291666667;True;15.38888889;6.155555556;no;no
30.04.2020;273.2;417.7;124.9;0;62.32;97.3;11.75833333;79.66666667;0.0875;2.1;0.541666667;True;0.111111111;0.044444444;no;no
01.05.2020;0;0;0;0;0;0;10.1875;77.54166667;0.041666667;1;0.375;True;11.77777778;4.711111111;Erster Mai;no
02.05.2020;300.4;777;44.5;0;11.34;110.1;8.2375;77.04166667;0.05;1.2;0.291666667;True;21.66666667;8.666666667;no;no
03.05.2020;0;0;0;0;0;0;9.891666667;71.04166667;0;0;0.125;True;23.72222222;9.488888889;no;no
04.05.2020;130.9;527.9;36.5;0;35.1;57.38;10.8875;76.66666667;0.129166667;3.1;0.208333333;True;8.888888889;3.555555556;no;no
05.05.2020;299;576.75;162.2;0;28.98;194.3;7.854166667;65.58333333;0;0;0;False;29.44444444;11.77777778;no;no
06.05.2020;297;609.35;118;0;22.92;76.44;7.058333333;63.875;0;0;0;False;30.77777778;12.31111111;no;no
07.05.2020;400.5;811.6;175.2;2.34;33.1;220.75;10.20833333;60.16666667;0;0;0;False;45.83333333;18.33333333;no;no
08.05.2020;906.95;1170.19;214.3;0;58.88;248.8;14.1875;59;0;0;0;False;35.83333333;14.33333333;no;no
09.05.2020;1771.5;717.9;111.75;0;39.2;105.05;14.60416667;69.5;0.0125;0.3;0.333333333;True;6.444444444;2.577777778;no;no
10.05.2020;1023;57;201;0;2.68;100.1;16.5375;76.54166667;0;0;0.208333333;True;11.83333333;4.733333333;Muttertag;no
11.05.2020;219.5;302.05;28.5;0;10.9;102.95;8.291666667;87.08333333;0.891666667;21.4;0.5;True;0;0;no;no
12.05.2020;240.85;324.9;59;0;24.55;34.89;5.391666667;71.16666667;0;0;0;False;33.33333333;13.33333333;no;no
13.05.2020;173;376.5;74.9;0;24.1;78.1;7.958333333;70.08333333;0.008333333;0.2;0.208333333;True;22.55555556;9.022222222;no;no
14.05.2020;198.4;654;102.8;0;8.3;42.45;10.80833333;62.79166667;0;0;0;False;13.66666667;5.466666667;no;no
15.05.2020;325.5;1444.45;24.3;0;45.02;138.94;11.15;57.125;0;0;0;False;32.16666667;12.86666667;no;no
16.05.2020;247;596.55;53.5;0;34.1;70.4;10.7875;60.58333333;0;0;0;False;46.16666667;18.46666667;no;no
17.05.2020;0;0;0;0;0;0;10.89166667;63.33333333;0;0;0;False;43.5;17.4;no;no
18.05.2020;367.3;1072.25;8.7;0;14;286.75;12.9625;63.91666667;0;0;0;False;47.38888889;18.95555556;no;no
19.05.2020;291;1007.95;71.7;0;50.78;110.5;16.97916667;56.04166667;0;0;0;False;38.72222222;15.48888889;no;no
20.05.2020;548.15;1145.65;19.3;97.5;57.92;166.6;16.46666667;66.16666667;0;0;0.041666667;True;8.722222222;3.488888889;no;no
21.05.2020;0;0;0;0;0;0;15.53333333;62.41666667;0;0;0;False;46.61111111;18.64444444;Christi Himmelfahrt;no
22.05.2020;374.35;1098.4;104.65;0;35.6;263.2;17.0125;67.66666667;0.058333333;1.4;0.166666667;True;10.72222222;4.288888889;no;no
23.05.2020;250.4;640.5;48.5;0;17.5;171.66;13.1125;84.33333333;0.270833333;6.5;0.458333333;True;0.555555556;0.222222222;no;no
24.05.2020;0;0;0;0;0;0;12.68333333;67.25;0.004166667;0.1;0.291666667;True;21.27777778;8.511111111;no;no
25.05.2020;216.5;1290.2;89;97;1.2;189.2;14.04583333;68.08333333;0.029166667;0.7;0.291666667;True;16.88888889;6.755555556;no;no
26.05.2020;224.9;1030.7;61.8;1457.11;25.3;121.1;11.81666667;68.29166667;0;0;0;False;29.33333333;11.73333333;no;no
27.05.2020;202;1029.45;44.4;276.92;27.4;206.99;13.8125;64.58333333;0;0;0;False;35.77777778;14.31111111;no;no
28.05.2020;432.15;1262.1;106.8;0;44.87;359.47;14.30833333;60.125;0;0;0.166666667;True;34.22222222;13.68888889;no;no
29.05.2020;429.95;1186.9;91.7;68.1;31.67;147.25;13.95416667;54.75;0;0;0;False;40.66666667;16.26666667;no;no
30.05.2020;286.9;1166.3;169.9;0;37.46;230.5;13.44583333;55.95833333;0;0;0;False;28.77777778;11.51111111;no;no
31.05.2020;0;0;0;0;0;0;12.89166667;62.75;0;0;0.041666667;True;26.44444444;10.57777778;no;no
01.06.2020;0;0;0;0;0;0;16.325;57.33333333;0;0;0;False;47.44444444;18.97777778;Pfingstmontag;no
02.06.2020;147;1298.9;131.3;0;16.17;118.45;17.125;56.83333333;0;0;0;False;47.22222222;18.88888889;no;pfingstferien
03.06.2020;215.2;650.5;117.9;0;35.39;145.2;18.64583333;55.58333333;0.045833333;1.1;0.125;True;39.27777778;15.71111111;no;pfingstferien
04.06.2020;122.8;484.2;47;0;10.35;41.24;14.7625;90.625;0.320833333;7.7;0.708333333;True;0.555555556;0.222222222;no;pfingstferien
05.06.2020;238.05;784.7;22;671.3;17.1;248.29;12.44583333;78.25;0.25;6;0.541666667;True;6.444444444;2.577777778;no;pfingstferien
06.06.2020;447.95;785.3;56.4;0;11.6;227.6;11.95833333;83.33333333;0.204166667;4.9;0.583333333;True;3.555555556;1.422222222;no;pfingstferien
07.06.2020;0;0;0;0;0;0;12.49166667;84.04166667;0.070833333;1.7;0.291666667;True;6.666666667;2.666666667;no;pfingstferien
08.06.2020;222.1;895.65;90.2;0;51.04;71.74;12.54583333;76.29166667;0;0;0;False;19.72222222;7.888888889;no;pfingstferien
09.06.2020;183.95;660;54.4;391.55;23.5;147;13.57083333;83.54166667;0.25;6;0.708333333;True;0;0;no;pfingstferien
10.06.2020;373;595.75;16.5;503.58;40.97;203.94;13.65416667;83.58333333;0.3875;9.3;0.708333333;True;0;0;no;pfingstferien
11.06.2020;0;0;0;0;0;0;15.16666667;85;0.158333333;3.8;0.333333333;True;12.88888889;5.155555556;Fronleichnam;pfingstferien
